timestamp[ns],x[m/s^2],y[m/s^2],z[m/s^2]
865544197990595,11.60505,2.0902019,2.6073654
865544199995395,10.91071,2.020768,3.5507095
865544201996728,11.3656225,1.2641771,-2.4110348
865544204004194,12.404737,2.2601955,-11.961797
865544206005894,11.674484,3.8930907,-11.22436
865544208007227,11.221966,7.118179,-10.4294615
865544210008560,12.052779,8.2387,-8.691217
865544212014960,13.407939,8.786988,-1.7454263
865544214016293,12.790216,6.4525704,7.127756
865544216017626,12.447835,4.5419393,12.170099
865544218018992,11.753495,1.3934679,16.09671
865544220019992,9.198804,0.07901107,15.548421
865544222021325,8.214757,0.05985687,14.250724
865544224022658,8.913885,0.04070267,7.82449
865544226023991,8.324894,0.16759923,6.9936767
865544228025324,6.9098773,0.4070267,4.98488
865544230026657,5.933013,0.18675344,1.211503
865544232027990,9.019233,-0.17478207,-3.4477558
865544234029356,11.875603,0.4644893,-5.6959796
865544236030689,11.751101,0.81644773,-5.4134555
865544238032022,12.912324,0.30886146,-4.187587
865544240030955,13.235551,-0.5889916,-2.3727264
865544242032355,12.675291,-2.0710478,0.56744313
865544244036388,12.742331,-2.9832664,-2.631308
865544246037754,12.3807955,-3.0718546,-3.9337935
865544248037220,11.573924,-3.0814316,-6.9481854
865544250038220,11.643358,-3.8092911,-9.067119
865544252039586,11.751101,-4.352792,-10.139753
865544254040919,10.865219,-5.724711,-5.1021996
865544256042252,10.178062,-5.705557,-1.8603516
865544258043718,9.785401,-5.602603,0.45970076
865544260041618,10.067925,-5.810905,-1.0822122
865544262042951,10.101445,-5.03516,-9.284998
865544264038251,7.678439,-2.4206119,-7.455772
865544266039584,6.7135468,-1.1636176,-5.949773
865544268041584,5.305713,-0.10055954,-6.3903193
865544270042950,4.764607,-0.15323359,-9.687236
865544272038950,3.6728175,0.3902668,-11.466182
865544274040283,2.7893302,2.2721667,-9.196409
865544276041649,2.8276386,2.779753,-7.2211328
865544278042982,3.469304,1.4198049,-1.0271438
865544280050682,4.865166,-2.1500587,1.010384
865544282052048,5.2937417,-3.354379,1.1971374
865544284059248,5.420638,0.26337022,-3.3591676
865544286060581,5.5571117,2.8539755,-4.4054656
865544288064881,5.664854,5.2745876,-3.7877429
865544290066214,5.0638914,8.174054,-3.9505534
865544292067247,3.6919718,8.090255,-4.1420956
865544294074513,2.6217308,6.7470665,-0.10774237
865544296075846,2.1452703,6.596227,2.3368123
865544298080212,1.6352897,6.689604,4.9346004
865544300078678,1.8052832,5.9665327,2.885101
865544302082878,4.5874305,2.8467927,0.34477556
865544304081544,8.530801,0.22985038,-2.3272352
865544306082877,10.307353,-0.23463893,-2.1979442
865544308084210,13.010489,0.38787252,-2.6839821
865544310085243,15.7327795,1.4269878,-2.1740015
865544312086576,16.367262,1.7741576,-1.1348863
865544314087909,16.702461,1.8004947,1.637684
865544316089275,16.805414,1.6305012,2.2027328
865544318090808,16.733587,0.5411061,1.6688095
865544320098574,17.15019,-0.6608198,-3.1077688
865544322099874,17.353704,-1.2162915,-4.2618093
865544324103674,14.085519,-2.0016139,0.54350036
865544326104707,14.085519,-2.0016139,0.54350036
865544328105407,13.30738,-1.7143008,1.376708
865544330106740,12.66332,-0.55786604,1.376708
865544332108406,12.708811,0.9984126,-7.970541
865544334111339,11.389565,3.1125572,-9.486116
865544336112605,10.599455,3.962525,-6.794952
865544338120071,10.616215,4.0894213,-2.4948344
865544340115404,11.150138,2.892284,-1.6328955
865544342116404,12.342486,-2.413429,-0.6177229
865544344111870,12.44544,-9.055147,7.764633
865544346113936,12.44544,-9.055147,7.764633
865544348112336,9.601042,-8.200391,5.3966956
865544350115602,6.9218483,-3.4549387,-0.52674043
865544352121668,6.071881,-0.7446195,-3.0718546
865544354123634,5.1692395,2.5906053,-7.8915296
865544356124967,4.889109,1.6137413,-6.5459476
865544358123300,4.6903844,0.15802214,-5.027977
865544360125633,5.087834,-1.9537282,-3.476487
865544362124099,5.3488097,-1.0486923,0.31843856
865544364125432,6.7135468,0.2753416,-1.5658557
865544366126765,7.1828246,0.7398309,-2.7366562
865544368132865,6.840443,0.9122187,-1.2929084
865544370134531,6.9553685,0.5602603,-0.15562786
865544372135564,7.185219,0.019154198,1.5323359
865544374136930,7.623371,0.105348095,2.466103
865544376138263,7.8460383,-0.10055954,2.403852
865544378139296,9.1628895,-1.1971374,-1.1971374
865544380139529,11.870814,-2.6983478,-0.47167215
865544382140929,12.627405,-3.3759274,-0.21548474
865544384142895,12.699234,-4.5108137,2.9425638
865544386144561,12.61304,-4.3839173,3.5483153
865544388145594,12.692051,-4.130124,3.387899
865544390151294,13.415122,-3.4286015,-0.062251143
865544392152660,14.559586,-2.813273,-4.680807
865544394158360,13.838908,-1.6089526,-5.2314906
865544396159760,13.544413,-0.9481328,-4.5108137
865544398154993,12.890776,0.22506183,-2.1141446
865544400156326,12.220379,0.65124273,-0.65363705
865544402157859,11.425479,0.5961744,0.25139886
865544404159225,10.688043,0.5147691,-0.69673395
865544406159858,10.407912,0.5147691,-0.69673395
865544408160891,9.737515,0.9696813,-1.5179702
865544410159991,9.395134,1.664021,0.30646718
865544412156924,8.724737,1.8890828,0.8379962
865544414151690,8.705584,1.9800652,1.1420691
865544416153156,8.777411,2.3631492,3.9050622
865544418154489,9.040782,2.3655436,3.7877429
865544420155455,9.306546,2.4972286,3.45015
865544422156821,9.143736,2.7821474,4.048719
865544424160621,9.929058,3.2298768,0.723071
865544426161954,10.273833,3.1484714,-0.22266756
865544428160854,10.486923,2.2314641,0.14844504
865544430162120,10.905922,1.5012103,1.3383996
865544432163753,11.755889,-0.45251793,2.9832664
865544434165086,11.988134,-2.1907616,5.4326096
865544436166419,11.62181,-2.466103,5.4589467
865544438168052,11.379988,-2.2961094,2.1668186
865544440163785,11.698426,-1.9489397,-1.1229149
865544442171151,12.210801,-1.8555629,-3.0550947
865544444169384,11.832506,-1.5897985,-3.1484714
865544446170717,11.332103,-1.2593886,-1.5514901
865544448172350,11.056761,-0.7398309,0.4166038
865544450169350,10.494106,-0.74222517,1.5371244
865544452170683,10.008069,-0.7398309,1.1995317
865544454166083,8.638543,0.39505535,-3.816474
865544456167449,8.509253,1.0582695,-5.4110613
865544458168782,8.226728,1.6831752,-6.3208857
865544460170115,6.715941,2.4349775,-3.0048149
865544462171615,5.5116205,1.8962656,0.46209505
865544464172948,4.450957,1.759792,0.37111259
865544466174581,4.1612496,2.0902019,0.55786604
865544468176247,4.740664,2.7773588,-1.7981004
865544470177913,5.320079,2.8539755,-2.5858169
865544472182813,5.767808,2.8108785,-1.3264283
865544474184179,6.359194,2.3990633,0.6608198
865544476185412,6.926637,1.8316202,1.3647367
865544478186745,8.46855,0.44054657,1.7573977
865544480187645,10.831699,-1.8627458,0.9194015
865544482188978,11.590684,-3.0646718,1.5083932
865544484187844,12.016866,-4.051113,0.102953814
865544486189210,12.18207,-3.4908526,-0.65124273
865544488191176,12.280235,-2.7653873,-1.4006507
865544490192576,12.567549,-2.1213274,-1.175589
865544492193642,12.500508,-2.9617178,-1.0391153
865544494194975,12.419104,-3.668029,-1.0343267
865544496196308,11.791803,-3.337619,0.117319465
865544498197674,10.836488,-2.47568,0.9960183
865544500204807,11.073521,-2.640885,-0.63208854
865544502200107,11.277035,-3.5674694,-3.0694604
865544504206773,10.441432,-3.4022646,-3.8619652
865544506208539,10.441432,-3.4022646,-3.8619652
865544508209872,10.458193,-1.3072741,-3.4860642
865544510210938,10.61382,0.7972935,-5.463735
865544512212271,10.508472,1.6041641,-5.8180876
865544514213604,10.362421,1.8076775,-4.2546263
865544516215637,10.357633,1.4221992,-4.249838
865544518216970,9.696813,1.2186859,-2.535537
865544520218003,8.590658,1.0702409,1.6999351
865544522219336,8.253065,0.967287,3.991256
865544524220669,7.3600006,0.5650489,5.5355635
865544526221669,7.101419,0.13168511,5.212336
865544528223002,7.1349387,-1.3216397,3.9888618
865544530224335,7.860404,-1.9010541,3.4812756
865544532222135,8.607418,-2.1500587,2.8348215
865544534223468,9.917087,-1.8435916,0.9696813
865544536224868,10.5803,-1.5131817,0.4189981
865544538226234,11.018453,-1.0008069,-1.0223553
865544540227100,11.449422,-0.6392714,-2.7151077
865544542233800,13.13978,-0.3519584,-4.6664414
865544544235166,14.612259,0.07422252,-3.6919718
865544546236499,14.571556,-0.047885496,-2.2961094
865544548234899,13.321745,-0.9960183,3.6728175
865544550236165,12.213196,-1.9058428,6.6704497
865544552237498,11.415902,-1.7286664,5.621757
865544554238831,8.772623,-0.6105401,1.4868447
865544556240897,8.360807,-0.3974496,-1.6975409
865544558242230,8.449396,-0.6057515,-5.3272614
865544560238063,9.979338,-1.6568382,-5.9856873
865544562241863,9.876384,-1.5490957,-5.767808
865544564237896,10.099051,-0.5985687,-2.142876
865544566238796,10.462981,-0.24182175,-0.36871833
865544568240162,11.121407,-0.12450229,0.94095
865544570241462,11.427874,-0.3902668,-0.5889916
865544572242795,11.248303,-0.5698374,-1.7358493
865544574243828,10.113417,0.73743665,-1.228263
865544576244461,9.641745,1.5275474,-0.65363705
865544578245494,8.4230585,2.4589202,0.31365
865544580247160,7.2091613,2.0159793,2.300898
865544582248493,6.6704497,1.4676905,3.2083282
865544584249826,5.7438655,0.023942748,3.545921
865544586251392,5.995264,-0.3328042,2.6217308
865544588252725,6.387925,-0.53392327,1.7430321
865544590254091,6.5220046,-0.34477556,-0.679974
865544592255124,7.2091613,-0.16759923,-2.135693
865544594256457,8.348836,-0.54828894,-3.205934
865544596257757,9.016839,-0.7781393,-3.5962007
865544598259090,9.416683,-0.88588166,-2.5379312
865544600260723,9.766247,-1.0247496,-2.6432793
865544602256723,10.568329,-1.1157321,-1.8076775
865544604258056,10.427067,-2.1644244,0.46927786
865544606259389,10.376787,-3.1963568,0.9864412
865544608260755,10.592272,-5.2051535,0.3998439
865544610262188,10.611426,-6.6273527,0.105348095
865544612263821,10.541992,-7.0439563,-0.19633053
865544614265187,10.501289,-6.675238,-2.2314641
865544616265820,9.651321,-5.949773,-3.9936504
865544618267153,9.052753,-4.747847,-5.3966956
865544620273219,8.351231,-1.6305012,-8.329682
865544622272119,8.81572,0.4740664,-9.809344
865544624273452,8.332076,0.54828894,-6.016813
865544626274818,7.518023,0.04070267,-2.4804688
865544628279484,6.7015753,-1.4150164,1.324034
865544630281117,6.280183,-1.5012103,2.2314641
865544632282483,5.032766,0.15802214,2.351178
865544634284149,4.1349125,2.0375278,-0.22027329
865544636285182,3.8188684,2.6863763,-1.4581133
865544638286548,3.5914123,3.4262073,-0.13168511
865544640287714,3.4621215,3.5483153,2.169213
865544642288747,3.8140798,2.7414446,5.166845
865544644289813,5.8611846,-1.6975409,5.3703585
865544646290679,5.8611846,-1.6975409,5.3703585
865544648291712,7.9154725,-4.652076,0.4956149
865544650292745,11.691244,-6.308914,-5.602603
865544652294078,13.910737,-6.1125836,-6.9745226
865544654295111,15.510112,-1.6712039,-7.067899
865544656296144,16.003332,-0.07422252,-6.979311
865544658297910,16.709644,1.1564348,-7.084659
865544660299676,16.925129,2.8515813,-3.3639562
865544662300909,16.865273,2.80609,0.56265455
865544664301942,15.890801,1.350371,3.1604428
865544666302975,15.244348,0.46927786,4.642499
865544668303975,14.480574,-1.7813405,6.6872096
865544670309241,14.001719,-4.04393,7.415069
865544672310274,13.582721,-4.7286925,5.2243075
865544674312574,14.796618,-4.5060253,2.343995
865544676313607,15.31857,-3.4836698,2.0925963
865544678317540,14.128615,-0.028731298,3.9170337
865544680314006,12.567549,3.205934,3.849994
865544682315306,13.082317,4.087027,2.248224
865544684316339,14.504517,5.482889,-2.185973
865544686317372,13.685675,5.7965393,-2.152453
865544688315072,12.967392,5.296136,-1.4796618
865544690316138,12.033626,4.5347567,0.22985038
865544692317371,10.254679,3.007209,3.3160706
865544694320904,7.9178667,1.9058428,4.7071443
865544696322270,7.0080423,1.5347302,3.3400133
865544698323603,6.8500204,2.0542877,0.888276
865544700324803,7.1157846,3.059883,-0.4836435
865544702326169,7.7957587,5.288953,-1.9704882
865544704327502,8.157294,5.564295,3.4956412
865544706328835,8.157294,5.564295,3.4956412
865544708330201,8.260248,3.0239692,4.065479
865544710331834,7.9849067,2.3272352,5.2865586
865544712334234,7.7766047,2.803696,3.7207031
865544714335634,9.541185,3.100586,-5.174028
865544716337267,9.967366,2.727079,-5.813299
865544718338167,9.873989,2.1716073,-4.5874305
865544720339100,9.586677,1.1827718,-0.09337672
865544722340533,10.237919,0.16281068,-0.82602483
865544724342166,11.327314,0.5602603,-7.4174633
865544726343499,11.863631,0.9289786,-9.39274
865544728344865,12.225167,0.4956149,-8.887548
865544730347098,11.698426,0.3040729,-6.5603127
865544732348464,9.165284,0.19154198,0.11971374
865544734348530,7.7742105,0.09577099,-1.1253091
865544736349863,7.415069,-0.20111908,-4.743058
865544738354729,6.1820173,-0.54828894,-7.1349387
865544740355929,5.1644506,-0.1987248,-5.150085
865544742357529,3.3040993,-0.20111908,-3.15326
865544744359195,1.7909175,-0.67757976,0.16281068
865544746360828,1.2210802,-1.036721,0.4932206
865544748362494,0.9026416,-1.0702409,-1.1085492
865544750364127,1.4126221,-0.15562786,-4.048719
865544752365493,1.7454263,0.5243462,-5.480495
865544754364659,4.4725056,1.1923488,-7.676045
865544756366292,5.7031627,1.0846065,-7.283384
865544758374358,7.778999,0.81644773,-6.5603127
865544760376024,8.7534685,0.8092649,-7.228316
865544762377657,10.38397,1.6041641,-5.3799353
865544764379290,11.947432,2.4158232,-0.8044763
865544766380956,12.747119,2.4158232,-0.8044763
865544768383256,13.355265,0.967287,2.7869358
865544770384589,13.522864,-0.7350424,4.618556
865544772385189,13.795812,-1.2569942,3.1245286
865544774387755,14.533248,-1.359948,0.36871833
865544776389088,14.921121,-0.93616146,0.23224466
865544778390188,14.729579,-0.33759275,1.647261
865544780391521,13.441459,-0.65842557,4.166038
865544782392854,13.338505,-1.3671309,4.6903844
865544784394820,16.367262,-2.6696165,2.5139885
865544786396486,17.363281,-3.213117,1.0750294
865544788398119,17.808617,-3.45015,0.14844504
865544790396952,17.868473,-2.5666625,-2.2530127
865544792398585,17.071178,0.9720756,-4.14449
865544794401385,14.957035,4.850801,-3.6800003
865544796403051,13.76708,6.158075,-2.6887705
865544798402317,12.550789,6.881146,-0.845179
865544800403983,12.138973,6.5986214,-0.2753416
865544802404816,10.970567,4.7741838,0.74222517
865544804406149,9.397529,1.5012103,1.4676905
865544806407515,8.901914,-0.026337024,2.4110348
865544808408848,8.291373,-0.7206767,7.431829
865544810410181,6.2586346,1.6783867,7.405492
865544812415581,5.576266,2.9473522,5.6983743
865544814416914,7.7311134,4.1013927,0.13886794
865544816418247,7.970541,3.3998702,-1.0175668
865544818413313,7.7239304,2.4780743,-1.8004947
865544820415246,8.394327,1.594587,-1.2474172
865544822416579,8.909097,1.6328955,-2.3846977
865544824424079,8.712766,2.3032923,-3.8092911
865544826425412,8.442213,2.4637089,-3.3567734
865544828428412,9.296969,1.297697,-4.450957
865544830429778,9.703996,0.21309046,-4.5706706
865544832437044,9.5483675,-1.9728824,-4.2546263
865544834437410,9.763853,-3.4908526,-2.4373717
865544836438776,9.797373,-3.6728175,-0.15323359
865544838440376,9.826104,-3.6823947,-0.11013664
865544840441709,10.108628,-3.7422516,-0.057462595
865544842443009,9.929058,-3.991256,0.52913475
865544844443742,10.838882,-5.8396363,-3.9050622
865544846445075,10.838882,-6.261029,-3.9050622
865544848446441,11.379988,-6.359194,-7.18043
865544850445441,12.59628,-5.566689,-9.143736
865544852446741,12.996123,-5.4086666,-7.9968777
865544854446941,11.992923,-6.1652575,-1.6424725
865544856448274,12.361641,-6.4597535,-3.5602865
865544858447174,12.074327,-4.9776974,-3.6297207
865544860448507,9.471751,-3.380716,-3.9242165
865544862452573,8.27222,-0.7948992,-7.1588817
865544864453906,6.167652,0.5913859,-4.740664
865544866454939,6.167652,0.5913859,-4.740664
865544868456272,4.5108137,0.48843205,-0.29689008
865544870457638,3.0455174,0.5961744,-0.8571504
865544872455004,2.3846977,1.5850099,-1.5275474
865544874456004,1.7981004,4.5898247,-3.1867797
865544876457370,1.9824595,5.97611,-4.853195
865544878458270,2.4972286,7.4174633,-2.8707354
865544880465036,2.6983478,6.3903193,-0.79250497
865544882466402,2.760599,5.547535,-0.71588814
865544884461602,3.100586,4.3958883,-1.2546
865544886462935,3.624932,5.008823,-1.9992194
865544888461968,4.163644,5.7654138,-3.0359404
865544890463301,5.3081074,6.8476257,-3.6728175
865544892458701,6.261029,6.4358106,-2.6600394
865544894460067,8.499676,4.8723493,-0.06464542
865544896461400,9.37598,4.295329,1.7454263
865544898462733,11.391959,2.3272352,2.928198
865544900468566,12.581914,1.0486923,3.4525442
865544902469899,15.141394,-1.7621863,0.43096948
865544904471232,18.215643,-4.417437,-0.99362403
865544906472598,19.044062,-4.8747435,-0.83081335
865544908473931,19.314615,-4.477294,1.4676905
865544910475297,18.840548,-3.624932,1.9273912
865544912482430,19.209267,-3.5147953,1.4964218
865544914483763,17.047237,-2.4948344,3.9673133
865544916484929,15.522083,-1.8579572,4.6640472
865544918484695,14.028056,-1.0606637,3.7446458
865544920485961,11.832506,0.5411061,-1.1372806
865544922484861,10.269045,1.3288225,-2.5762396
865544924486227,8.79896,0.5698374,-4.2019525
865544926487860,8.226728,-0.34716985,-5.2027593
865544928489193,6.694392,-0.5554718,-5.0662856
865544930490526,6.038361,0.47167215,-5.956956
865544932491859,5.4948606,3.5985951,-6.2586346
865544934493525,4.972909,5.401484,-3.859571
865544936494858,4.73827,5.3535986,-4.0535073
865544938496491,4.371946,3.6895776,-4.0367475
865544940491824,3.9074564,2.3128695,-2.2123098
865544942493157,3.5507095,2.430189,0.21548474
865544944494490,3.8045027,2.423006,0.51716334
865544946495856,3.8045027,2.083019,1.8866886
865544948497189,4.6065845,1.7693691,3.1772027
865544950498522,5.940196,0.11253092,0.6488485
865544952499888,7.5084457,-2.2003386,1.0199611
865544954501221,11.040001,-3.3831103,1.7621863
865544956502554,11.652935,-3.7135203,1.0822122
865544958503720,13.417516,-3.8667538,-0.07901107
865544960500586,14.260301,-3.8092911,-0.17478207
865544962501986,15.306599,-3.8978794,-3.059883
865544964503352,16.364868,-4.331243,-5.8587904
865544966504685,16.668941,-4.496448,-6.4429936
865544968505951,16.075161,-4.6305275,-3.2298768
865544970507317,15.304205,-4.860378,-0.91461295
865544972503450,14.751127,-5.482889,-1.1708003
865544974504783,14.401563,-5.0854397,-3.6512692
865544976506316,13.700041,-4.103787,-3.040729
865544978507649,11.432662,-1.3886794,-0.28013015
865544980509049,9.318518,-0.29210153,4.0822387
865544982510415,8.358414,-0.16759923,4.3432145
865544984511748,6.438205,-0.17478207,0.8978531
865544986513081,6.3735595,-0.34716985,-0.46927786
865544988514447,6.7303066,-1.4964218,-3.2705793
865544990515780,7.101419,-1.9130256,-4.2642035
865544992516813,8.269825,-1.1947432,-3.6177492
865544994518179,8.633755,0.4764607,-1.6257126
865544996519479,8.712766,1.0199611,-0.19633053
865544998520812,8.267431,1.4245936,3.301705
865545000523545,8.004061,1.3360053,3.083826
865545002524878,7.7957587,1.5850099,-0.6608198
865545004526211,8.609812,1.4509305,-2.7318676
865545006527544,8.609812,1.4509305,-2.7318676
865545008528877,9.646533,-0.7015225,-1.8842943
865545010530243,10.245102,-2.6528566,3.0263634
865545012534543,10.094262,-2.6648278,4.228289
865545014535876,10.30017,-0.08619389,4.400677
865545016537242,10.728745,0.58420306,3.3088877
865545018538775,11.370411,0.66800267,1.802889
865545020539808,11.360834,-0.409421,-1.3719195
865545022541174,10.491713,-0.9241901,-1.4221992
865545024548640,10.920287,-0.43096948,0.91461295
865545026549973,11.600262,-0.7781393,0.42378664
865545028551406,14.46142,-3.7638,-0.1699935
865545030552739,15.622643,-5.619363,-0.028731298
865545032555672,16.350502,-7.5060515,0.17717634
865545034557038,15.617854,-5.133325,1.5874043
865545036558404,14.935486,-3.1221344,2.1668186
865545038559737,12.850073,0.29689008,3.8930907
865545040561870,9.797373,1.2067145,4.4653225
865545042563203,7.910684,1.158829,3.7254915
865545044564536,2.466103,3.4716985,-5.28177
865545046565602,1.6233183,3.4716985,-5.28177
865545048566935,1.5706443,3.9505534,-6.6800265
865545050568268,2.6456738,3.3615618,-9.675264
865545052569934,3.8954852,1.7286664,-7.8460383
865545054571267,5.609786,0.18675344,-6.4573593
865545056572633,6.56989,-0.05985687,-4.5898247
865545058573999,6.9098773,0.6392714,1.3144568
865545060578999,7.415069,0.9816527,3.4740927
865545062580332,7.26423,0.5985687,7.046351
865545064581698,7.020014,-1.3575538,3.5938065
865545066583031,7.020014,-1.3575538,3.5938065
865545068584364,7.683228,-2.1883671,-1.56825
865545070585697,8.502069,-3.0287576,-3.519584
865545072583830,10.482135,-5.8947043,-5.4661293
865545074585163,11.478153,-8.767835,-2.5211713
865545076586496,11.478153,-8.767835,-2.5211713
865545078587529,11.494913,-6.8452315,-1.5490957
865545080589195,12.423892,-4.07745,-4.9944572
865545082590528,13.606664,-3.093403,-8.291373
865545084585728,13.075134,-0.13886794,-7.7311134
865545086587094,12.9314785,-0.045491222,-5.5020437
865545088588427,13.125415,-0.7039168,-2.17879
865545090589760,12.725571,-0.8332076,-1.0175668
865545092588660,12.239532,-1.5538844,-0.70870537
865545094589926,10.94423,-1.3000913,3.4286015
865545096591226,10.257073,-0.84278476,5.446975
865545098592592,8.906702,-0.11492519,6.4573593
865545100595625,8.348836,0.1340794,7.2762012
865545102596958,7.886741,0.20590763,4.9585433
865545104600558,8.645726,0.37829542,2.47568
865545106602191,9.107821,0.9026416,1.541913
865545108605624,9.938635,2.569057,1.541913
865545110606990,10.288198,3.9984388,2.466103
865545112612290,10.269045,4.2019525,4.063084
865545114613623,10.553964,2.901861,6.1484976
865545116614989,10.592272,2.7725701,5.2051535
865545118616255,10.5803,3.0167863,4.242655
865545120616188,10.975356,3.4740927,2.1500587
865545122617554,12.318543,2.6791935,0.44294083
865545124622354,12.385584,1.8100717,0.36632404
865545126623654,12.455017,1.5610672,0.73743665
865545128625020,12.541211,2.1548474,2.588211
865545130626353,12.574731,2.6504622,2.5092
865545132629086,13.197243,2.8946784,0.6296943
865545134630386,14.286637,2.0925963,-1.1899546
865545136631719,15.289839,1.0415095,-1.5107874
865545138633352,17.382435,-2.5044115,0.5458947
865545140637518,17.281876,-4.908263,4.697567
865545142638851,15.82855,-5.044737,5.6552773
865545144642884,10.774237,-0.37590113,5.233885
865545146644217,9.8787775,1.3719195,4.278569
865545148645550,9.282603,2.4062462,2.6265194
865545150646883,8.9186735,1.7837347,-1.786129
865545152648549,8.327288,-0.38068968,-2.8013015
865545154649949,8.011244,-1.5969813,-2.516383
865545156651315,8.363202,-1.6496553,-2.257801
865545158654215,9.792584,-1.2737542,-0.41181526
865545160653081,10.398335,-1.1779832,0.028731298
865545162654447,10.216371,-1.7621863,-0.117319465
865545164653547,8.5882635,-1.6424725,0.8092649
865545166654880,7.455772,-0.7446195,1.515576
865545168654146,5.288953,1.664021,-0.14605077
865545170661412,3.3112822,3.1819913,-2.9665065
865545172658778,2.3583608,3.3519847,-2.5762396
865545174660144,0.3328042,2.0518935,-0.10774237
865545176661477,0.3328042,2.0518935,-0.10774237
865545178663710,2.0159793,1.23784,0.17238778
865545180661410,3.9457648,0.92658436,-0.22985038
865545182662743,4.8555894,0.18196489,-1.3144568
865545184660609,10.343267,-3.9601305,-7.290567
865545186662509,12.210801,-5.183605,-8.707977
865545188663842,12.493326,-5.2075477,-7.352818
865545190667508,11.478153,-3.189174,-3.9433706
865545192667708,12.627405,-1.7262721,-4.348003
865545194669108,14.652962,-3.5794408,-5.652883
865545196670441,14.911544,-6.2322974,-2.49244
865545198671807,14.947457,-7.0271964,-0.69673395
865545200670307,14.767887,-7.223527,1.2929084
865545202671340,13.647367,-6.3831367,1.8579572
865545204670006,12.285024,-2.7486274,-1.690358
865545206671272,11.684061,-2.7486274,-1.690358
865545208674738,10.750294,0.026337024,-2.6600394
865545210676104,9.670476,1.7933118,-2.2362528
865545212682437,9.5244255,2.2506182,-1.4198049
865545214683770,10.941835,2.971295,-5.9617443
865545216688636,10.697619,3.7159145,-4.4988422
865545218688402,10.35045,4.6329217,-1.5323359
865545220694435,10.477346,4.4413795,-1.3838909
865545222695768,10.307353,3.6105664,-0.083799616
865545224697101,8.542772,3.4788814,4.9968514
865545226698134,8.542772,3.4788814,4.9968514
865545228699467,7.937021,3.162837,5.4493694
865545230694867,7.4964743,3.2298768,5.3871183
865545232696233,7.084659,3.8260512,4.4126487
865545234702199,7.6257653,4.7693954,2.2841382
865545236703532,8.145323,5.260222,1.8100717
865545238704432,9.225141,5.9018874,-3.6632404
865545240705765,11.368017,6.6225643,-7.0080423
865545242707331,11.542799,7.26423,-4.470111
865545244708697,12.000105,6.9673395,-0.023942748
865545246709797,12.586702,5.5283804,-0.6201172
865545248714697,12.744725,3.991256,-1.0846065
865545250716663,11.358439,2.142876,0.6153286
865545252724129,9.7135725,1.8148603,0.6392714
865545254725462,8.652909,2.152453,-4.4222255
865545256726828,8.391933,2.700742,-5.236279
865545258728161,6.981705,3.7015488,-3.8045027
865545260729494,6.2706056,3.8188684,-1.498816
865545262731160,5.4757066,2.7055306,1.8962656
865545264732493,5.3464155,0.82123625,-1.5036045
865545266733893,5.7175283,0.083799616,-2.4110348
865545268734826,7.0176196,-0.9529214,-5.276982
865545270736159,8.4781275,-3.476487,-6.9840994
865545272732159,11.233937,-4.7191157,-5.0064287
865545274733525,10.1206,-5.439792,0.6177229
865545276731325,9.411894,-4.4988422,2.82285
865545278732658,9.3280945,-3.572258,0.7829279
865545280729324,8.925857,-1.4509305,-4.067873
865545282730657,8.846846,-1.1636176,-5.8683677
865545284731990,10.175668,-3.7446458,-5.2290964
865545286733656,10.635368,-4.96812,-4.7622128
865545288734989,11.018453,-5.7725964,-4.051113
865545290736322,10.527626,-4.7885494,-2.9952378
865545292737355,10.824516,-1.7406378,-7.2450757
865545294734055,10.343267,1.7190893,-7.4845033
865545296735421,9.093455,2.7941186,-6.1054006
865545298736387,7.738296,2.3559663,-6.3208857
865545300740153,7.4366174,1.1995317,-6.0862465
865545302741286,7.0607166,1.0032011,-7.0942364
865545304747952,5.7031627,1.3144568,2.7558103
865545306748952,5.7031627,1.3144568,2.7558103
865545308746752,5.849213,-0.4189981,2.0782306
865545310745152,7.0152254,-0.9601042,-5.973716
865545312740285,8.243488,-0.052674048,-10.261862
865545314741651,10.534809,3.067066,-3.9529476
865545316742984,11.066339,2.5068057,-0.038308397
865545318744317,11.787015,1.0534809,2.5810282
865545320745683,13.058374,-1.5802214,-0.15562786
865545322747016,12.82613,0.25858167,-5.7893567
865545324751849,12.897959,5.1596622,-6.8715687
865545326753215,13.352871,7.1924014,-5.9018874
865545328752848,12.349669,8.494887,0.95531565
865545330754181,11.358439,7.1971903,4.869955
865545332755881,10.609032,2.80609,11.071127
865545334757214,9.469357,-0.6392714,14.561979
865545336758547,8.825297,-1.8795058,13.872428
865545338759913,9.141341,-3.859571,11.540404
865545340761079,9.629773,-4.95136,5.7031627
865545342762412,9.270632,-5.4757066,4.4318027
865545344766478,9.28021,-8.341654,-2.370332
865545346767811,11.013664,-9.454991,-4.233078
865545348769144,12.285024,-9.737515,-6.035967
865545350770510,12.988941,-8.042369,-8.971348
865545352771843,12.850073,-3.869148,-8.818114
865545354773143,13.680886,-0.92658436,-7.0439563
865545356774476,12.941055,-0.67757976,-3.972102
865545358775742,11.135772,-1.6305012,2.6504622
865545360776675,10.369604,-2.2266755,4.625739
865545362778008,9.009656,-2.6720107,2.456526
865545364774008,9.3280945,-0.32083282,-11.01127
865545366775441,9.3280945,-0.32083282,-11.01127
865545368776441,10.281016,1.3551595,-18.85252
865545370777774,9.596253,1.9441512,-10.199611
