timestamp[ns],x[rad/s],y[rad/s],z[rad/s]
865546311537632,0.44055665,-0.31114972,-0.24842545
865546313544032,0.39657435,0.12745154,-0.13113932
865546315545365,0.35442463,0.292996,-0.065165885
865546317546698,0.2725687,0.3693542,0.013024869
865546319552298,0.118019775,0.2813896,0.0020292941
865546321553631,0.027000854,0.13600364,0.030739961
865546323554964,-0.1532044,0.015052331,0.1565782
865546325562464,-0.3248575,0.14638835,0.34961164
865546327563730,-0.4006048,0.13478193,0.43330017
865546329565063,-0.4708543,0.0736954,0.52309734
865546331566429,-0.5142258,0.19342498,0.50782573
865546333567762,-0.48918027,0.30643505,0.43391103
865546335567128,-0.4061026,1.0651296,0.33983776
865546337568494,-0.3688398,1.1921897,0.28302732
865546339569860,-0.29125994,1.2172351,0.16635205
865546341567960,-0.21123658,0.39623225,0.09488081
865546343569293,-0.054244224,-0.50051796,-0.00774455
865546345570626,0.047770273,-0.87009144,-0.08532443
865546347571959,0.22797552,-0.9122411,-0.25514498
865546349573292,0.3037228,-0.74303144,-0.3284488
865546351574625,0.4289502,-0.32153443,-0.44206974
865546353576291,0.50653005,0.4585405,-0.4988802
865546355580391,0.5346299,0.61614376,-0.4976585
865546357581724,0.5816665,0.75847536,-0.41030475
865546359583090,0.5896077,0.43532762,-0.36998764
865546361584423,0.5266886,0.14944269,-0.37609628
865546363585756,0.37885922,-0.55183065,-0.37304196
865546365587122,0.27501214,-0.97332764,-0.30767938
865546367588788,0.20781697,-0.9904319,-0.2740818
865546369590121,0.0367747,-0.8529872,-0.22215825
865546371591487,-0.19413237,-0.48280287,-0.17267816
865546373589320,-0.29553598,-0.33436257,-0.128085
865546375590653,-0.4256503,-0.14927042,0.019133521
865546377592019,-0.5307191,-0.23784588,0.17673676
865546379593985,-0.549656,-0.2445654,0.2427102
865546381595318,-0.5667602,-0.050921116,0.3318965
865546383596684,-0.48918027,0.34553042,0.38015488
865546385591884,-0.45069578,0.50374454,0.38931787
865546387593284,-0.36273116,0.279557,0.3935939
865546389594650,-0.22039957,-0.20547001,0.38015488
865546391597316,-0.13304584,-0.5029614,0.35083336
865546393598649,0.039218158,-0.8798652,0.25431663
865546395599982,0.2194234,-0.735701,0.08999389
865546397601315,0.28234252,-0.3410821,-0.007133684
865546399602648,0.35381374,0.2881091,-0.18184114
865546401604014,0.3281574,1.0877317,-0.22337997
865546403605280,0.3110532,1.0584102,-0.18733893
865546405606613,0.30860975,0.6802846,-0.09265482
865546407607979,0.29028377,0.07980405,-0.13969144
865546409609312,0.28906205,-0.29282376,-0.20138884
865546411610645,0.27623388,-0.52983946,-0.32967052
865546413611978,0.19682139,-0.45042697,-0.31623152
865546415610544,0.166889,-0.44981614,-0.24170594
865546417611877,0.14184353,-0.39544913,-0.070663676
865546419613210,0.16383468,-0.089405626,-0.01812926
865546421614543,0.16872159,-0.022210449,-0.017518392
865546423615909,0.18949102,0.13661452,-0.016907528
865546425617242,0.18338236,0.2826113,-0.0101880105
865546427618575,0.099082954,0.31071112,0.036848612
865546429619941,-0.05729855,-0.10712072,0.15535648
865546431621274,-0.12815893,-0.40949902,0.22560598
865546433624240,-0.21551265,-0.85176545,0.3318965
865546435625606,-0.2478885,-1.1663611,0.38259834
865546437626939,-0.25277543,-1.107718,0.3990917
865546439623405,-0.22895168,-0.6055867,0.43024582
865546441624771,-0.16847603,0.03704348,0.45529133
865546443626104,-0.14892833,0.25390065,0.46078908
865546445627437,-0.112887286,0.2716157,0.44307402
865546447628803,-0.05180076,0.2441268,0.37710056
865546449630136,-0.016370578,0.279557,0.3306748
865546451629836,0.06731796,0.18853806,0.25370577
865546453631202,0.1632238,-0.16209859,0.110763304
865546455632568,0.20170832,-0.24761972,-0.00774455
865546457633901,0.23774935,-0.20669176,-0.24964719
865546459635267,0.27562302,0.37118676,-0.36693332
865546461636600,0.29394898,0.53673124,-0.38342667
865546463643500,0.3147184,0.61064595,-0.4164134
865546465644866,0.32876828,0.3125437,-0.54408425
865546467646199,0.35442463,0.16043827,-0.6271619
865546469652332,0.39107653,-0.029540833,-0.74017197
865546471653632,0.3458725,-0.070468806,-0.7340633
865546473654965,0.2951707,-0.008160549,-0.6955788
865546475662065,0.16383468,0.2722266,-0.59784037
865546477663431,0.00317711,0.76886004,-0.48971722
865546479664697,-0.07440278,1.0492471,-0.40541783
865546481666030,-0.21612352,1.4548616,-0.15984999
865546483667363,-0.3376857,1.2520545,0.10831985
865546485668696,-0.3761702,0.91607857,0.2249951
865546487669729,-0.4329807,0.21663786,0.37343538
865546489671062,-0.40854606,-0.3129823,0.48278025
865546491672395,-0.38044626,-0.40766641,0.5432559
865546493670561,-0.3199706,-0.36124066,0.6666507
865546495674061,-0.25766236,0.3333131,0.7259046
865546497675394,-0.22834082,0.6894476,0.73751104
865546499676760,-0.16114564,1.1194967,0.7301807
865546501678093,-0.11410902,1.0028214,0.70635694
865546503679426,-0.08600922,0.7822991,0.6843658
865546505680792,0.031887777,0.36813244,0.5658579
865546507682058,0.14795218,-0.011214876,0.3239553
865546509683091,0.19987571,-0.07902092,0.17246069
865546511684757,0.2774556,-0.071079664,-0.13785884
865546513686090,0.33793128,-0.10345553,-0.39992005
865546515687423,0.35442463,0.017495792,-0.49826935
865546517688789,0.32021618,-0.12605754,-0.59784037
865546519691322,0.27440128,-0.53411555,-0.5819579
865546521692655,0.2774556,-0.6306323,-0.55569065
865546523688521,0.29211637,-0.08268611,-0.5214822
865546525689821,0.30555543,0.114012495,-0.50743234
865546527691154,0.28539684,0.11156904,-0.50437796
865546529687720,0.18399322,-0.18470061,-0.4707804
865546531689820,0.088698246,-0.31420404,-0.34738562
865546533691153,0.02761172,-0.4467618,-0.26247534
865546535686753,-0.14404142,-0.5903151,-0.079826646
865546537687819,-0.24055812,-0.49440926,-0.0022467622
865546539689219,-0.44580883,-0.0057170875,0.1565782
865546541690585,-0.5459907,0.4163908,0.36121804
865546543691585,-0.5820318,0.6582935,0.43513274
865546545692918,-0.6950419,0.605759,0.5243191
865546547694584,-0.79339117,-0.09490341,0.58051866
865546549695917,-0.81110626,-0.3942274,0.6116728
865546551697250,-0.78239554,-0.48646805,0.70452434
865546553698550,-0.70359397,-0.46997467,0.78393686
865546555699483,-0.64922696,-0.37406883,0.77721727
865546557700816,-0.549656,0.038876075,0.64710295
865546559702082,-0.4256503,0.0022241604,0.44124138
865546561705448,-0.3517356,-0.030762564,0.33434
865546563706781,-0.22956255,-0.17003985,0.13519792
865546565708114,-0.12693718,-0.028319102,-0.03828781
865546567709514,-0.10250258,0.059645493,-0.117089435
865546569711180,-0.06890499,0.045595594,-0.22460172
865546571712513,-0.037139997,-0.29343462,-0.32967052
865546573713513,-0.016370578,-0.45958996,-0.39442223
865546575714813,0.0068423017,-0.559161,-0.52881265
865546577716146,0.0037879753,-0.22685032,-0.59784037
865546579716279,0.02394653,0.26611796,-0.58317965
865546581717645,0.03799643,0.5666636,-0.58073616
865546583718978,0.039829027,0.84094214,-0.6082251
865546585720344,0.017837875,0.65585,-0.63449234
865546587721710,-0.09211787,-0.030151697,-0.6638138
865546589723043,-0.23139514,-0.9757711,-0.60211647
865546591729043,-0.30530983,-1.3551184,-0.5324778
865546593730409,-0.5160583,-1.6220665,-0.37792888
865546595731742,-0.7298612,-1.138872,-0.1738999
865546597734042,-0.80438673,-0.7760182,-0.04500733
865546599735408,-0.86425155,0.16593605,0.2060583
865546601736741,-0.8819666,0.7859643,0.35022247
865546603745074,-0.8868536,0.7260995,0.39481565
865546605746440,-0.8593646,0.4072278,0.43330017
865546607747773,-0.7836173,-0.2512849,0.49255407
865546609754306,-0.7188656,-0.43026844,0.5316495
865546611755672,-0.6052447,-0.44798353,0.59884465
865546613757072,-0.49834326,-0.005106223,0.63732916
865546615762772,-0.4256503,0.2844439,0.6422161
865546617764138,-0.28576213,0.24779199,0.62083584
865546619765538,-0.123271994,-0.093681686,0.5389799
865546621764838,-0.05363336,-0.39117306,0.4730064
865546623766204,0.055100653,-0.7692987,0.3202901
865546625767537,0.1088568,-0.540835,0.2023931
865546627768870,0.13023707,-0.19142012,0.16451946
865546629772536,0.14428699,0.6008721,0.10343292
865546631773869,0.12840448,0.9215764,-0.021794451
865546633778735,0.100304686,0.8513268,-0.11525684
865546635779835,-4.8808134E-4,0.25695497,-0.3443313
865546637780868,-0.038361724,-0.17737022,-0.4341285
865546639788434,-0.13304584,-0.7124882,-0.5483603
865546641789467,-0.2356712,-0.62330186,-0.5514146
865546643790700,-0.25949493,-0.07902092,-0.4903281
865546645791733,-0.26132753,0.07858232,-0.47139126
865546647792766,-0.25094283,0.04681732,-0.47872165
865546649793799,-0.23872553,-0.043590732,-0.49093896
865546651789465,-0.2216213,-0.2286829,-0.43840453
865546653790498,-0.18252592,-0.20730262,-0.2740818
865546655791531,-0.15015008,-0.23723501,-0.18672808
865546657792131,-0.115941614,-0.28732595,-0.06333329
865546659793164,-0.11655247,-0.4290467,0.014246599
865546661794930,-0.115941614,-0.3160366,0.06494842
865546663794863,-0.11227642,-0.29587808,0.2463754
865546665795896,-0.061574604,-0.36796018,0.4662869
865546667796929,-0.020646635,-0.2867151,0.52615166
865546669792795,0.05693325,-0.043590732,0.5255408
865546671795261,0.11130025,0.32231754,0.43452188
865546673796294,0.09969382,0.2966612,0.40825468
865546675791227,0.13573486,0.19525759,0.39420477
865546677792260,0.18888015,-0.07718832,0.30501845
865546679793293,0.21636908,-0.19508532,0.22132991
865546681795093,0.24080369,-0.32764307,0.013024869
865546683796126,0.2597405,-0.16759637,-0.14763269
865546685797159,0.26829264,-0.06802534,-0.19711278
865546687798225,0.253021,-0.037482083,-0.25697756
865546689796925,0.22369947,0.06025636,-0.3302814
865546691797958,0.17544112,0.016274061,-0.35043994
865546693795824,0.14123265,0.15738393,-0.30157074
865546695797657,0.13023707,0.7077735,-0.18733893
865546697798990,0.13084795,0.81100976,-0.128085
865546699793823,0.14611958,0.68456066,-0.059057232
865546701795156,0.13634573,0.3546934,-0.07799405
865546703796289,0.1210741,0.31926322,-0.0877679
865546705797655,0.034942105,0.14455576,-0.05233771
865546707799288,-0.07134845,0.3950105,0.04784419
865546709800921,-0.12693718,0.53734213,0.07899831
865546711806121,-0.22711909,0.55505717,0.120537154
865546713811487,-0.3199706,0.34553042,0.14680435
865546715813153,-0.3450161,0.27528092,0.1706281
865546717814553,-0.34257263,0.34797388,0.27081
865546719819419,-0.263771,0.40967128,0.37954402
865546721820352,-0.20268448,0.53123343,0.39603737
865546723816452,-0.091507,0.4237212,0.33372912
865546725817785,0.013561819,0.22763343,0.21277781
865546727819451,0.07831354,0.11706682,0.15169129
865546729821084,0.18521495,0.18670546,0.08816129
865546731820950,0.26096225,0.41700163,0.036848612
865546733822383,0.2548536,0.42555377,-0.005301089
865546735823716,0.21453649,0.087745294,-0.0700528
865546737825049,0.22369947,-0.29832155,-0.094487414
865546739826415,0.24569061,-0.26472393,-0.10242867
865546741827315,0.24935581,-0.2720543,-0.082880974
865546743833248,0.2841751,-0.029540833,-0.062111557
865546745834614,0.2915055,0.033989154,-0.06638761
865546747836514,0.2963924,0.015052331,-0.076772325
865546749838147,0.28722945,-0.020377854,-0.079826646
865546751839813,0.20781697,-0.3728471,-0.037676945
865546753841446,0.11130025,-0.663619,0.063726686
865546755842579,0.04838114,-0.78090507,0.11381763
865546757844245,-0.090896145,-0.8383264,0.20911261
865546759845878,-0.19046718,-0.43332276,0.2866925
865546761847511,-0.19107804,-0.08512957,0.31540316
865546763849177,-0.13793275,0.8452182,0.3447247
865546765850810,-0.04813557,1.4841832,0.26347962
865546767852143,-0.037750863,1.5843651,0.18345627
865546769853509,-0.06829412,1.2777108,0.06494842
865546771851309,-0.04996817,0.29360688,0.07899831
865546773853509,-0.0212575,-0.7247055,0.09915687
865546775854775,-0.020035768,-1.0887811,0.085717835
865546777856108,-0.0053750034,-1.4137615,0.022187848
865546779854241,0.01722701,-1.2549366,-0.016907528
865546781855574,0.07037228,-0.35940805,-0.10975905
865546783856907,0.10824593,0.46709263,-0.2264343
865546785858507,0.084422186,0.7432037,-0.268584
865546787859840,0.07037228,0.6411892,-0.2832448
865546789861173,0.11985237,0.22213565,-0.2899643
865546791862539,0.1546717,0.064532414,-0.34738562
865546793864105,0.1369566,-0.25800443,-0.49338242
865546795865738,0.06853969,-0.52678514,-0.54347336
865546797871404,0.034331236,-0.69538397,-0.4976585
865546799873037,0.011118359,-0.717986,-0.3498291
865546801874370,-0.011483656,-0.8438242,-0.2264343
865546803871436,-0.0059858686,-0.79312235,-0.18917152
865546805873069,0.005009706,-0.5579393,-0.121976346
865546807874135,0.058154985,-0.19019839,-0.03828781
865546809875501,0.08625478,-0.09490341,-4.1416663E-4
865546811876834,0.12962621,-0.09734688,0.024020443
865546813878167,0.08686565,0.10423865,-0.013242337
865546815879533,0.0019553795,0.36324552,-0.024848776
865546817880866,-0.12632632,0.89653087,0.0844961
865546819882199,-0.1532044,1.3717841,0.25370577
865546821889965,-0.123271994,1.4078251,0.2763078
865546823891298,-0.09700479,1.1121663,0.111985035
865546825892631,-0.115941614,0.20991835,-0.16656952
865546827893964,-0.10311344,-0.32092357,-0.28813168
865546829895297,-0.06462893,-1.184687,-0.42374378
865546831896630,-0.081122294,-1.6257317,-0.47872165
865546833893396,-0.1037243,-1.6422251,-0.49093896
865546835894796,-0.14404142,-1.4418613,-0.50498885
865546837896129,-0.21673438,-1.3984898,-0.4267981
865546839897462,-0.2552189,-1.4607981,-0.33883354
865546841898795,-0.29553598,-1.466296,-0.10120693
865546843899828,-0.25277543,-0.96111035,0.14375003
865546845901228,-0.21062574,-0.49624187,0.23599067
865546847902261,-0.07257018,0.7071627,0.31357056
865546849903627,0.0068423017,1.1976875,0.3037967
865546851905293,-0.018203173,1.2251763,0.3306748
865546853906626,0.015394415,0.7260995,0.42658064
865546855907926,0.06853969,0.33758917,0.4766716
865546857905259,0.10091555,-0.6611755,0.49255407
865546859906592,0.10335901,-1.1113832,0.40153515
865546861907958,0.084422186,-1.0240294,0.37038106
865546863909724,0.08808738,-0.6086411,0.38382006
865546865911057,0.058154985,0.17876422,0.40703297
865546867912657,0.022724798,0.5214596,0.3850418
865546869914657,-0.031031344,0.7169365,0.3239553
865546871915990,-0.028587883,0.062088955,0.23843414
865546873917356,-0.018814038,-0.16209859,0.16329771
865546875918389,-0.012705387,-0.17859195,-0.0016358972
865546877919722,0.058765847,0.8892005,-0.12136549
865546879921088,0.1491739,1.4872376,-0.18856066
865546881917288,0.3690854,2.708357,-0.43718284
865546883918621,0.49309105,2.4432416,-0.71634823
865546885919921,0.52913207,1.7523531,-0.8043128
865546887921287,0.5877752,-0.19569618,-0.839743
865546889922620,0.6415313,-1.4742372,-0.7249003
865546891923986,0.65313774,-1.5322692,-0.640601
865546893931852,0.6225945,-0.97149503,-0.4481784
865546895933185,0.59938157,-0.33130825,-0.26064277
865546897934551,0.58594257,-0.14927042,-0.20994096
865546899935884,0.5499015,-0.68866444,-0.20627576
865546901937217,0.5046975,-1.628786,-0.2630862
865546903938817,0.4869824,-2.0948763,-0.29912725
865546905941450,0.43689144,-1.9323862,-0.39808744
865546907943083,0.29089466,-1.2604343,-0.48727378
865546909944416,0.18154976,-0.7002709,-0.522704
865546911945449,-0.10066998,-0.025264775,-0.61005765
865546913946782,-0.3712833,0.08652357,-0.7114613
865546915948182,-0.46169135,-0.30015415,-0.7303981
865546917949515,-0.5527103,-0.94339526,-0.7279546
865546919950815,-0.6101316,-1.003871,-0.6570943
865546921952148,-0.6223489,-0.83649385,-0.5868448
865546923952714,-0.59669256,-0.37895575,-0.40663955
865546925954080,-0.5142258,0.2685614,-0.23865162
865546927955313,-0.46108046,0.5025228,-0.1861172
865546929955979,-0.33646396,0.26611796,-0.103039525
865546931957345,-0.19107804,-0.044812463,-0.057224635
865546933958611,-0.111665554,-0.24151108,-0.06455502
865546935959911,-0.089674406,-0.12605754,-0.08227011
865546937961277,-0.1409871,0.001613295,0.013024869
865546939962610,-0.21795611,0.052925974,0.12420235
865546941962343,-0.32791185,0.27650267,0.3587746
865546943963709,-0.32119232,0.95028704,0.5585275
865546945965109,-0.2973686,1.2942041,0.59701204
865546947966442,-0.1898563,1.0785687,0.55974925
865546949967808,-0.12693718,0.2984938,0.45162612
865546951969141,-0.10616777,-0.25983703,0.39603737
865546953963641,-0.0652398,-0.83221775,0.33617258
865546955965007,-0.057909418,-0.56526965,0.3483899
865546957966340,-0.04813557,-0.23784588,0.36305067
865546959971306,-0.042637784,0.7859643,0.3239553
865546961972672,-0.07257018,1.3387973,0.27203172
865546963974072,-0.13121325,1.3149736,0.15596732
865546965974105,-0.16969775,1.0419167,0.0056944857
865546967975471,-0.19291063,0.91424596,-0.07249627
865546969976804,-0.24177985,0.4829751,-0.22521257
865546971978404,-0.27659917,0.16776864,-0.38403752
865546973979770,-0.29309252,0.22580084,-0.4762782
865546975981036,-0.2937034,0.35041735,-0.61677724
865546977982369,-0.26804706,0.5214596,-0.6699225
865546979983769,-0.2656036,0.5825461,-0.6760311
865546981985102,-0.2656036,0.80429024,-0.65342915
865546983986768,-0.29675773,1.1176641,-0.5746275
865546985988101,-0.34257263,1.1390444,-0.49277154
865546987989434,-0.43175894,0.9227981,-0.25025806
865546989993700,-0.43481326,0.6411892,0.013024869
865546991995033,-0.42931548,0.47014695,0.12298062
865546993996366,-0.4061026,0.006500217,0.26409048
865546995998066,-0.34623784,0.21724874,0.33678344
865546997999399,-0.32180318,0.54406166,0.36671585
865547000000732,-0.28515127,1.1659225,0.46689773
865547002003832,-0.2216213,1.0938404,0.54447764
865547004005165,-0.17091948,0.8513268,0.5365364
865547006006498,-0.0756245,0.28016785,0.39664826
865547008007864,0.017837875,-0.34596902,0.19567358
865547010009197,0.048992004,-0.6599537,0.1266458
865547012012063,0.100304686,-0.8590958,0.05028765
865547014013729,0.10335901,-0.48707888,-0.014464067
865547016015062,0.077702664,-0.32153443,-0.044396464
865547018017095,0.020281337,0.261231,-0.04989425
865547020014828,-0.044470377,0.5978178,-0.0046902234
865547022016161,-0.092728734,0.54100734,0.026463903
865547024017494,-0.18313679,-0.06252756,0.07899831
865547026018794,-0.22467563,-0.48158112,0.042957265
865547028019827,-0.22772995,-0.60069984,0.0050836205
865547030021160,-0.23811466,-0.5646588,-0.041953
865547032022560,-0.29920116,-0.13338792,-0.08104838
865547034023893,-0.3376857,0.09263222,-0.10242867
865547036025293,-0.44519797,0.34675217,-0.12747413
865547038026659,-0.56553847,0.2441268,-0.10609385
865547040027992,-0.5795883,0.04987165,-0.07493973
865547042029325,-0.58569694,0.050482515,-0.007133684
865547044030691,-0.57897747,-0.017934393,0.036848612
865547046032024,-0.55820805,0.029713096,0.06861361
865547048033224,-0.50689536,0.06147809,0.1406957
865547050036224,-0.40182653,-0.09734688,0.19994964
865547052037557,-0.3480704,-0.20180483,0.20911261
865547054038957,-0.27354485,-0.5383916,0.21033433
865547056040290,-0.19901928,-0.63307565,0.26286873
865547058041623,-0.15137179,-0.56404793,0.28547075
865547060042989,-0.12632632,-0.22807203,0.28547075
865547062046989,-0.15076092,0.082858376,0.2530949
865547064048322,-0.15076092,0.12012115,0.23049289
865547066049688,-0.19840841,0.04620646,0.12542407
865547068051454,-0.3004229,-0.28427163,-0.00774455
865547070052787,-0.34990302,-0.40888816,-0.07738318
865547072052620,-0.4867368,-0.14560522,-0.16656952
865547074053653,-0.5692036,-0.03503862,-0.17939769
865547076054986,-0.71764386,0.19892277,-0.17695422
865547078055652,-0.90090346,0.15921652,-0.1946693
865547080061818,-1.0267417,0.014441465,-0.20383228
865547082063151,-1.0444568,-0.080853514,-0.19772364
865547084064517,-1.0523981,0.08102578,-0.17817596
865547086065917,-1.0768327,0.11279077,-0.17084557
865547088067550,-1.0676696,0.17937508,-0.17328903
865547090068916,-1.0566741,0.06636501,-0.19222586
865547092074649,-1.0212439,-0.25800443,-0.23498642
865547094075982,-1.0078049,-0.5145678,-0.23926248
865547096077348,-0.9809268,-0.84748936,-0.22582345
865547098079048,-0.9760398,-0.9360649,-0.20261057
865547100080381,-0.943664,-0.72348374,-0.11098077
865547102081747,-0.89418393,-0.21646559,-0.030957429
865547104086980,-0.8709711,0.073084526,-0.0059119537
865547106088313,-0.84103864,0.4774773,0.0056944857
865547108090379,-0.8147714,0.48358595,0.066781014
865547110087145,-0.7677348,0.37363023,0.104654655
865547112088478,-0.6528922,0.12989499,0.13153273
865547114089811,-0.5380495,-0.1022338,0.07594399
865547116090844,-0.48184988,-0.21646559,0.030739961
865547118092177,-0.37006155,-0.47913766,-0.043785598
865547120093510,-0.2478885,-0.3569646,-0.10487212
865547122090776,-0.19046718,-0.21768734,-0.14091317
865547124092076,-0.13854362,-0.013047471,-0.19955625
865547126093409,-0.15076092,0.09263222,-0.21727133
865547128094309,-0.17580642,0.082858376,-0.20810835
865547130095675,-0.23322774,-0.09062736,-0.16351518
865547132097008,-0.34990302,-0.33253,-0.12869586
865547134098641,-0.43359154,-0.46692035,-0.123198085
865547136099941,-0.59669256,-0.6825558,-0.07555059
865547138101274,-0.72008735,-0.5976455,0.0044727554
865547140103907,-0.7622371,-0.45714653,0.054563705
865547142105273,-0.8550886,-0.29648894,0.13031098
865547144106606,-0.91373163,-0.14682697,0.17490415
865547146109606,-0.9283924,-0.14804868,0.19200839
865547148110972,-0.9070121,-0.29160202,0.24087761
865547150112305,-0.84287125,-0.13522051,0.27814037
865547152108971,-0.8117171,-0.064971015,0.28791422
865547154110337,-0.6925984,0.029713096,0.30990535
865547156111670,-0.5661493,0.12989499,0.31418142
865547158112570,-0.4922346,0.12500808,0.30013153
865547160113936,-0.33829656,-0.03931468,0.2848599
865547162115269,-0.18313679,-0.20852435,0.2427102
865547164118202,-0.11655247,-0.13827485,0.2005605
865547166119568,-0.025533555,0.19464672,0.09671341
865547168120201,0.028222585,0.6308045,0.044178996
865547170121534,0.058154985,0.8629333,0.022798711
865547172122900,0.090530835,0.74870145,-0.07493973
865547174124266,0.08381133,0.21175094,-0.2300995
865547176125566,0.06365277,-0.093681686,-0.3131772
865547178126899,0.00317711,-0.46386603,-0.4231329
865547180128232,-0.015759712,-0.5567175,-0.42924157
865547182130832,-0.07134845,-0.5768761,-0.3846484
865547184132232,-0.06585066,-0.34413645,-0.363879
865547186133565,-0.04019432,-0.22135252,-0.38403752
865547188135365,-0.027977016,-0.34230384,-0.43290678
865547190136698,-0.013316251,-0.41316423,-0.44512406
865547192138031,-0.023090096,-0.36124066,-0.42801982
865547194140097,-0.061574604,0.08346924,-0.3211184
865547196141497,-0.108611226,0.24901372,-0.15129788
865547198142830,-0.108611226,0.19342498,-0.054781172
865547200140063,-0.07623538,-0.15415736,0.052731108
865547202141396,-0.030420478,-0.30992797,0.11687196
865547204142729,0.0037879753,-0.19630703,0.16329771
865547206143662,0.0948069,0.19098152,0.32945305
865547208144695,0.18765841,0.41272563,0.4907215
865547210145961,0.24507974,0.333924,0.5310386
865547212147594,0.32510307,-0.052142844,0.54447764
865547214149827,0.42100894,-0.4143859,0.49499756
865547216151160,0.46621296,-0.40277952,0.4638434
865547218152593,0.54562545,-0.20180483,0.39481565
865547220153626,0.588386,-0.066192746,0.30196413
865547222154959,0.5810556,-0.20547001,0.23110376
865547224150825,0.52852124,-0.34841248,0.04784419
865547226152091,0.44238922,-0.3410821,-0.079826646
865547228153124,0.41612202,-0.2653348,-0.087157026
865547230154490,0.3880222,0.005889352,-0.09632001
865547232155823,0.34220734,0.5709397,-0.22215825
865547234157156,0.31166407,0.58987653,-0.31500977
865547236158856,0.22858638,0.03704348,-0.42130032
865547238160222,0.17421937,-0.5903151,-0.4432915
865547240161555,0.14001092,-0.72287285,-0.43901542
865547242161655,0.012340089,-0.45409217,-0.4078613
865547244162921,-0.08906355,-0.030762564,-0.35105082
865547246164254,-0.14892833,0.16593605,-0.3125663
865547248165154,-0.22956255,0.39867568,-0.23926248
865547250170020,-0.26254928,0.25756583,-0.17939769
865547252171353,-0.26865792,0.0419304,-0.1421349
865547254171919,-0.26071668,-0.43576625,-0.11281337
865547256172952,-0.24422331,-0.73875535,-0.10792645
865547258174285,-0.2356712,-0.65079075,-0.10792645
865547260173618,-0.22711909,-0.30320847,-0.06699848
865547262176984,-0.23078427,-0.13827485,0.028907366
865547264178317,-0.21062574,-0.032595158,0.07166793
865547266178417,-0.12388286,0.2404616,0.0722788
865547268180050,-0.07990056,-0.0582515,0.0075270813
865547270181450,-0.05363336,-0.18592234,-0.027903102
865547272182783,-0.05607682,-0.009993145,-0.08165924
865547274182949,-0.124493726,0.33636746,-0.058446366
865547276184315,-0.17824987,0.55872244,-0.024848776
865547278185648,-0.2808752,0.59232,0.022798711
865547280191148,-0.36517462,0.30338073,0.019133521
865547282192514,-0.381668,0.14150144,-0.0083554145
865547284193847,-0.35845512,-0.13644224,-0.07555059
865547286198347,-0.33340964,-0.32092357,-0.14885442
865547288200013,-0.31569454,-0.2622805,-0.18367374
865547290201346,-0.2711014,0.279557,-0.24720372
865547292202979,-0.27171224,0.49885762,-0.2655297
865547294204345,-0.31630543,0.70655173,-0.2337647
865547296205678,-0.327301,0.49702498,-0.13908058
865547298207011,-0.31752712,0.3968431,-0.09082222
865547300208377,-0.27232313,0.18426201,-0.0101880105
865547302209710,-0.17702813,3.915646E-4,0.082663506
865547304210810,-0.10616777,0.020550117,0.11992628
865547306212176,0.022113934,0.09813,0.16329771
865547308213509,0.10335901,0.32231754,0.21216694
865547310210975,0.12229583,0.29238516,0.26225787
865547312212341,0.19559966,0.32720447,0.41069815
865547314213741,0.22369947,0.28200045,0.5524189
865547316215374,0.2194234,0.13539277,0.6190032
865547318216740,0.2524101,0.17082296,0.7289589
865547320218073,0.30494455,0.4322733,0.7808825
865547322217039,0.35198116,0.5300117,0.78943455
865547324218405,0.43689144,0.48053163,0.7356785
865547326219738,0.49675623,0.5269574,0.58051866
865547328221071,0.5187474,0.6436327,0.49805188
865547330222437,0.5517341,0.98571724,0.4009243
865547332223703,0.55723184,0.91302425,0.34777904
865547334225303,0.5621188,0.7267103,0.31357056
865547336226636,0.6030468,0.5318443,0.16024339
865547338227969,0.65313774,0.14944269,-0.007133684
865547340225535,0.7044504,0.03215656,-0.07310713
865547342226868,0.7997454,0.28566563,-0.22704516
865547344228201,0.86938405,0.5715506,-0.4109156
865547346226467,0.8944295,0.8549921,-0.50132364
865547348227800,0.91825324,1.1543161,-0.6522074
865547350229133,0.88526654,0.93562627,-0.7499458
865547352234166,0.8449494,0.5452834,-0.7682718
865547354235499,0.74476755,-0.21951993,-0.77682394
865547356236832,0.5389059,-0.71981853,-0.7737696
865547358238198,0.4564391,-0.68622094,-0.74017197
865547360239531,0.2603514,0.001613295,-0.6216641
865547362240864,0.05693325,0.5825461,-0.45795223
865547364242530,-0.17275208,0.66867816,-0.28813168
865547366243863,-0.24666677,0.64180005,-0.20871921
865547368245196,-0.37372676,0.3809606,-0.036455214
865547370246562,-0.4152656,0.12561895,0.06555928
865547372247895,-0.44947404,-0.06191669,0.28058383
865547374249228,-0.48795855,0.16410345,0.4662869
865547376250294,-0.46535653,0.21847045,0.5591384
865547378251627,-0.39632878,0.4829751,0.7081895
865547380252960,-0.30286637,0.3669107,0.77599555
865547382254660,-0.24177985,0.45609704,0.7851585
865547384255993,-0.14037623,0.4408254,0.7692761
865547386257326,-0.04569211,0.5862114,0.74178714
865547388258392,0.010507493,0.5348987,0.7179634
865547390259725,0.12779361,0.19953363,0.61594886
865547392261125,0.17849544,-0.07474486,0.52798426
865547394262491,0.284786,-0.58054125,0.2793621
865547396263824,0.36969626,-0.76624435,-0.018740123
865547398265157,0.4130677,-0.7137099,-0.17084557
865547400266423,0.45216304,0.024215309,-0.44573492
865547402269156,0.45888257,0.7603079,-0.6925245
